archname,devname,freq_MHz,pipe,precision,wlgroup,wlname,wlinstance,batch,opnum,opname,is_input_node,is_output_node,optype,op_rpt_count,attrs,inList,outList,input_tensors,output_tensors,weight_tensors,domain,opclass,removed,fused,fused_with_op,inElems,outElems,inBytes,outBytes,instrs,inParamCount,inActCount,outActCount,instr_count,compute_cycles,mem_rd_cycles,mem_wr_cycles,ramp_penalty,rsrc_bnck,ideal_cycles,ideal_msecs,cycles,matrix_cycles,vector_cycles,msecs,matrix_pipe_util,vector_pipe_util,mem_rd_util,mem_wr_util,memory_traffic,mem_util,uses_perf_lookup,fidelity,
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,79,ttsim.ttnn.Op_80,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_159', 'ttsim.ttnn.Tensor_160']",['ttsim.ttnn.Op_80.out'],ttsim.ttnn.Tensor_159[2560x2560]:float16;ttsim.ttnn.Tensor_160[2560x2560]:float16,ttsim.ttnn.Op_80.out[2560x2560]:float16,,,,FALSE,FALSE,,13107200,6553600,26214400,13107200,{'mac': 16777216000},0,13107200,6553600,16777216000,189630,113778,56889,50,COMP,1283200,1.2832,1604000,189630,0,1.604,0.6,0,0,0,0,0,TRUE,HiFi4,1604000
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,80,ttsim.ttnn.Op_81,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_161', 'ttsim.ttnn.Tensor_162']",['ttsim.ttnn.Op_81.out'],ttsim.ttnn.Tensor_161[2592x2592]:float16;ttsim.ttnn.Tensor_162[2592x2592]:float16,ttsim.ttnn.Op_81.out[2592x2592]:float16,,,,FALSE,FALSE,,13436928,6718464,26873856,13436928,{'mac': 17414258688},0,13436928,6718464,17414258688,196831,116640,58320,50,COMP,1901347,1.901347,2376683,196831,0,2.376682,0.6,0,0,0,0,0,TRUE,LoFi,2376682
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,80,ttsim.ttnn.Op_81,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_161', 'ttsim.ttnn.Tensor_162']",['ttsim.ttnn.Op_81.out'],ttsim.ttnn.Tensor_161[2592x2592]:float16;ttsim.ttnn.Tensor_162[2592x2592]:float16,ttsim.ttnn.Op_81.out[2592x2592]:float16,,,,FALSE,FALSE,,13436928,6718464,26873856,13436928,{'mac': 17414258688},0,13436928,6718464,17414258688,196831,116640,58320,50,COMP,1901347,1.901347,2376683,196831,0,2.376682,0.6,0,0,0,0,0,TRUE,HiFi2,2376682
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,80,ttsim.ttnn.Op_81,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_161', 'ttsim.ttnn.Tensor_162']",['ttsim.ttnn.Op_81.out'],ttsim.ttnn.Tensor_161[2592x2592]:float16;ttsim.ttnn.Tensor_162[2592x2592]:float16,ttsim.ttnn.Op_81.out[2592x2592]:float16,,,,FALSE,FALSE,,13436928,6718464,26873856,13436928,{'mac': 17414258688},0,13436928,6718464,17414258688,196831,116640,58320,50,COMP,1901347,1.901347,2376683,196831,0,2.376682,0.6,0,0,0,0,0,TRUE,HiFi4,2376682
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,81,ttsim.ttnn.Op_82,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_163', 'ttsim.ttnn.Tensor_164']",['ttsim.ttnn.Op_82.out'],ttsim.ttnn.Tensor_163[2624x2624]:float16;ttsim.ttnn.Tensor_164[2624x2624]:float16,ttsim.ttnn.Op_82.out[2624x2624]:float16,,,,FALSE,FALSE,,13770752,6885376,27541504,13770752,{'mac': 18067226624},0,13770752,6885376,18067226624,204211,119538,59769,50,COMP,1924772,1.924772,2405964,204211,0,2.405964,0.6,0,0,0,0,0,TRUE,LoFi,2405964
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,81,ttsim.ttnn.Op_82,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_163', 'ttsim.ttnn.Tensor_164']",['ttsim.ttnn.Op_82.out'],ttsim.ttnn.Tensor_163[2624x2624]:float16;ttsim.ttnn.Tensor_164[2624x2624]:float16,ttsim.ttnn.Op_82.out[2624x2624]:float16,,,,FALSE,FALSE,,13770752,6885376,27541504,13770752,{'mac': 18067226624},0,13770752,6885376,18067226624,204211,119538,59769,50,COMP,1924772,1.924772,2405964,204211,0,2.405964,0.6,0,0,0,0,0,TRUE,HiFi2,2405964
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,81,ttsim.ttnn.Op_82,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_163', 'ttsim.ttnn.Tensor_164']",['ttsim.ttnn.Op_82.out'],ttsim.ttnn.Tensor_163[2624x2624]:float16;ttsim.ttnn.Tensor_164[2624x2624]:float16,ttsim.ttnn.Op_82.out[2624x2624]:float16,,,,FALSE,FALSE,,13770752,6885376,27541504,13770752,{'mac': 18067226624},0,13770752,6885376,18067226624,204211,119538,59769,50,COMP,1924772,1.924772,2405964,204211,0,2.405964,0.6,0,0,0,0,0,TRUE,HiFi4,2405964
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,82,ttsim.ttnn.Op_83,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_165', 'ttsim.ttnn.Tensor_166']",['ttsim.ttnn.Op_83.out'],ttsim.ttnn.Tensor_165[2656x2656]:float16;ttsim.ttnn.Tensor_166[2656x2656]:float16,ttsim.ttnn.Op_83.out[2656x2656]:float16,,,,FALSE,FALSE,,14108672,7054336,28217344,14108672,{'mac': 18736316416},0,14108672,7054336,18736316416,211773,122472,61236,50,COMP,1948197,1.948197,2435246,211773,0,2.435246,0.6,0,0,0,0,0,TRUE,LoFi,2435246
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,82,ttsim.ttnn.Op_83,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_165', 'ttsim.ttnn.Tensor_166']",['ttsim.ttnn.Op_83.out'],ttsim.ttnn.Tensor_165[2656x2656]:float16;ttsim.ttnn.Tensor_166[2656x2656]:float16,ttsim.ttnn.Op_83.out[2656x2656]:float16,,,,FALSE,FALSE,,14108672,7054336,28217344,14108672,{'mac': 18736316416},0,14108672,7054336,18736316416,211773,122472,61236,50,COMP,1948197,1.948197,2435246,211773,0,2.435246,0.6,0,0,0,0,0,TRUE,HiFi2,2435246
Wormhole,n150,1000,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,82,ttsim.ttnn.Op_83,TRUE,TRUE,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_165', 'ttsim.ttnn.Tensor_166']",['ttsim.ttnn.Op_83.out'],ttsim.ttnn.Tensor_165[2656x2656]:float16;ttsim.ttnn.Tensor_166[2656x2656]:float16,ttsim.ttnn.Op_83.out[2656x2656]:float16,,,,FALSE,FALSE,,14108672,7054336,28217344,14108672,{'mac': 18736316416},0,14108672,7054336,18736316416,211773,122472,61236,50,COMP,1948197,1.948197,2435246,211773,0,2.435246,0.6,0,0,0,0,0,TRUE,HiFi4,2435246
